Name,Trigger,AttackName,Impact,Puncture,Slash,Cold,Electricity,Heat,Toxin,Blast,Corrosive,Gas,Magnetic,Radiation,Viral,Void,BaseDamage,TotalDamage,CritChance,CritMultiplier,AvgShotDmg,BurstDps,SustainedDps,LifetimeDmg,StatusChance,ForcedProcs,AvgProcCount,AvgProcPerSec,Multishot,FireRate,Disposition,Mastery,Magazine,MaxAmmo,Reload,ShotType,PunchThrough,Accuracy,Introduced,IntroducedDate,Slot,Class,AmmoType,Range,InternalName,Family,FalloffStart,FalloffEnd,FalloffReduction
Grinlok,Semi-Auto,Normal Attack,93.5,18.7,74.8,0,0,0,0,0,0,0,0,0,0,0,187,187,0.15,2.5,229.075,382.55525,290.81824900752,125762.175,0.35,nil,0.35,0.5845,1,1.67,1.3,7,9,540,1.7,Hit-Scan,0,44.4,Update 12.1,2/13/2014,Primary,Rifle,Rifle,300,/Lotus/Weapons/Grineer/LongGuns/GrineerLeverActionRifle/GLARifle,Grinlok,0,inf,1
Hema,Burst,Normal Attack,0,0,0,0,0,0,0,0,0,0,0,0,47,0,47,47,0.11,2,156.51,260.85,223.58571428571,inf,0.25,nil,0.25,1.5,1,6,1.3,7,60,inf,2,Projectile,0,20,Update 19.5,12/22/2016,Primary,Rifle,Rifle,0,/Lotus/Weapons/Infested/LongGuns/InfWFAccompanyingPri/InfestedBurstRifle,Hema,0,inf,1
Cedo,Auto,Normal Attack,0,30,0,0,0,0,0,0,0,0,0,0,0,0,30,180,0.2,2.4,230.4,882.432,728.89109156238,55296,0.003,nil,0.018,0.06894,6,3.83,0.65,8,40,200,2.2,Hit-Scan,0,20,Update 29.6,12/18/2020,Primary,Shotgun,Shotgun,300,/Lotus/Weapons/Tenno/LongGuns/TnAlchemistShotgun/TnAlchemistShotgun,Cedo,26,52,0.9667
Cedo,Auto / Semi,Alt-Fire Glaive,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,20,0.02,1.4,20.16,20.16,-nan,inf,0.5,nil,0.5,0.5,1,1,0.65,8,40,200,2.2,Projectile,0,80,Update 29.6,12/18/2020,Primary,Shotgun,Shotgun,0,/Lotus/Weapons/Tenno/LongGuns/TnAlchemistShotgun/TnAlchemistShotgun,Cedo,0,inf,1
Cedo,Auto / Semi,Glaive Radial Attack,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0.02,1.4,10.08,10.08,-nan,inf,0.5,nil,0.5,0.5,1,1,0.65,8,40,200,2.2,AoE,0,20,Update 29.6,12/18/2020,Primary,Shotgun,Shotgun,6,/Lotus/Weapons/Tenno/LongGuns/TnAlchemistShotgun/TnAlchemistShotgun,Cedo,0,6,0
Braton Vandal,Auto,Normal Attack,12.25,1.75,21,0,0,0,0,0,0,0,0,0,0,0,35,35,0.16,2,40.6,304.5,241.18811881188,24360,0.16,nil,0.16,1.2,1,7.5,1.3,4,50,550,1.75,Hit-Scan,0,33.33,Hotfix 6.3.1,2/15/2013,Primary,Rifle,Rifle,300,/Lotus/Weapons/Tenno/Rifle/VIPRifle,Braton,0,inf,1
Burston,Burst,Normal Attack,10,10,10,0,0,0,0,0,0,0,0,0,0,0,30,30,0.06,1.6,93.24,243.3564,186.72897196262,54545.4,0.18,nil,0.18,1.4094,1,7.83,1.45,0,45,540,2,Hit-Scan,0,25,Vanilla,10/25/2012,Primary,Rifle,Rifle,300,/Lotus/Weapons/Tenno/Rifle/BurstRifle,Burston,0,inf,1
Buzlok,Auto,Normal Attack,30,24,6,0,0,0,0,0,0,0,0,0,0,0,60,60,0.23,2.5,80.7,504.375,366.81818181818,47613,0.21,nil,0.21,1.3125,1,6.25,1.45,11,50,540,3,Projectile,0,13.3,Update 14.7,9/17/2014,Primary,Rifle,Rifle,0,/Lotus/Weapons/Grineer/LongGuns/GrnGorgSniperRifle/GrnGorgSniperRifle,Buzlok,0,inf,1
Buzlok,Semi-Auto,Beacon,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3,5.01,4.553717505908,1770,0,nil,0,0,1,1.67,1.45,11,50,540,3,Projectile,0,16.7,Update 14.7,9/17/2014,Primary,Rifle,Rifle,0,/Lotus/Weapons/Grineer/LongGuns/GrnGorgSniperRifle/GrnGorgSniperRifle,Buzlok,0,inf,1
Miter,Charge,Uncharged Shot,20,10,70,0,0,0,0,0,0,0,0,0,0,0,100,100,0.05,2,105,262.5,210,9660,0.2,nil,0.2,0.5,1,2.5,1.5,6,20,72,2,Projectile,0,100,Update 9.5,8/9/2013,Primary,Rifle,Sniper,0,/Lotus/Weapons/Grineer/LongGuns/GrineerSawbladeGun/SawBladeGun,Miter,0,inf,1
Miter,Charge,Charged Shot,12.5,12.5,225,0,0,0,0,0,0,0,0,0,0,0,250,250,0.1,2,275,366.6666667,323.52941176471,25300,0.5,nil,0.5,0.434782609,1,2.5,1.5,6,20,72,2,Projectile,2.5,100,Update 9.5,8/9/2013,Primary,Rifle,Sniper,0,/Lotus/Weapons/Grineer/LongGuns/GrineerSawbladeGun/SawBladeGun,Miter,0,inf,1
Ferrox,Charge,Charged Shot,35,245,70,0,0,0,0,0,0,0,0,0,0,0,350,350,0.32,2.8,551.6,733.628,811.17647058824,303380,0.1,nil,0.1,0.07987988,1,1.33,1.15,14,10,540,1.8,Hit-Scan,1.5,16.7,Update 19.13,3/9/2017,Primary,Speargun,Rifle,300,/Lotus/Weapons/Corpus/LongGuns/Spears/Railgun/CorpusRailgun,Ferrox,0,inf,1
Ferrox,Charge,Area Attacks,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0.32,2.8,157.6,209.608,169.12054219784,86680,0.1,nil,0.1,0.133,1,1.33,1.15,14,10,540,1.8,AoE,0,16.7,Update 19.13,3/9/2017,Primary,Speargun,Rifle,3.6,/Lotus/Weapons/Corpus/LongGuns/Spears/Railgun/CorpusRailgun,Ferrox,0,3.6,0.4
Ferrox,Charge,Spear Throw,35,5,10,0,0,0,0,0,0,0,0,0,0,0,50,50,0.04,2,52,52,74.285714285714,28600,0.33,nil,1.33,0.886666667,1,1,1.15,14,10,540,2,Projectile,0,16.7,Update 19.13,3/9/2017,Primary,Speargun,Rifle,0,/Lotus/Weapons/Corpus/LongGuns/Spears/Railgun/CorpusRailgun,Ferrox,0,inf,1
Ferrox,Charge,Attraction Field,0,0,0,0,150,0,0,0,0,0,0,0,0,0,150,150,0.04,2,156,78,71.559633027523,85800,0.5,nil,0.5,0.25,1,0.5,1.15,14,10,540,1.8,AoE,0,16.7,Update 19.13,3/9/2017,Primary,Speargun,Rifle,0,/Lotus/Weapons/Corpus/LongGuns/Spears/Railgun/CorpusRailgun,Ferrox,0,inf,1
Dera Vandal,Auto,Normal Attack,6.4,24,1.6,0,0,0,0,0,0,0,0,0,0,0,32,32,0.08,2,34.56,388.8,290.69158878505,20736,0.3,nil,0.3,3.375,1,11.25,1.35,7,60,540,1.8,Projectile,0,100,Update 16.5,5/12/2015,Primary,Rifle,Rifle,0,/Lotus/Weapons/ClanTech/Energy/DeraVandal,Dera,0,inf,1
Quellor,Auto / Charge,Auto,8,22,12,16,0,0,0,0,0,0,0,0,0,0,58,58,0.12,1.6,62.176,373.056,345.42222222222,74611.2,0.38,nil,0.38,2.28,1,6,1.1,12,300,900,4,Hit-Scan,0,33.33,Update 27.0,12/13/2019,Primary,Rifle,Rifle,300,/Lotus/Weapons/Tenno/LongGuns/TnRailjackRifle/RailjackRifleGun,Quellor,0,inf,1
Quellor,Auto Charge,Alt-Fire,600,0,0,800,0,0,0,0,0,0,0,0,0,0,1400,1400,0.4,2.2,2072,1726.666667,1110,49728,0.1,nil,1.1,0.5,1,1,1.1,12,300,900,4,Projectile,0,33.33,Update 27.0,12/13/2019,Primary,Rifle,Rifle,0,/Lotus/Weapons/Tenno/LongGuns/TnRailjackRifle/RailjackRifleGun,Quellor,9,18,0.6657
Burston Prime,Burst,Normal Attack,10.8,10.8,14.4,0,0,0,0,0,0,0,0,0,0,0,36,36,0.18,1.8,123.552,514.8,330.94285714286,72277.92,0.3,nil,0.3,4.092,1,13.64,1.35,12,45,540,2,Hit-Scan,0,25,Update 11.5,12/19/2013,Primary,Rifle,Rifle,300,/Lotus/Weapons/Tenno/LongGuns/PrimeBurston/PrimeBurston,Burston,0,inf,1
Karak Wraith,Auto,Normal Attack,13.95,9.3,7.75,0,0,0,0,0,0,0,0,0,0,0,31,31,0.13,2,35.03,408.8001,294.31252699784,21018,0.25,nil,0.25,2.9175,1,11.67,1.28,7,60,540,2,Hit-Scan,0,28.6,Update 16.5,5/12/2015,Primary,Rifle,Rifle,300,/Lotus/Weapons/Grineer/LongGuns/GrineerM16Homage/KarakWraith,Karak,0,inf,1
Rubico Prime,Semi-Auto,Unzoomed,149.6,28.1,9.3,0,0,0,0,0,0,0,0,0,0,0,187,187,0.38,3,329.12,1207.8704,489.41264181523,25342.24,0.16,nil,0.16,0.5872,1,3.67,0.6,12,5,72,2,Hit-Scan,1,13.3,Update 23.9,9/25/2018,Primary,Sniper Rifle,Sniper,1000,/Lotus/Weapons/Tenno/LongGuns/RubicoPrime/RubicoPrimeWeapon,Rubico,400,600,0.5
Kuva Zarr,Semi-Auto,Cannon Mode Projectile,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,80,0.25,2.5,110,238.7,77.419564089258,2200,0.31,nil,0.31,0.6727,1,2.17,0.6,15,5,15,4.8,Projectile,0,100,Update 30.5,7/6/2021,Primary,Launcher,Sniper,0,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Zarr/KuvaZarr,Zarr,0,inf,1
Kuva Zarr,Semi-Auto,Cannon Mode Explosion,0,0,0,0,0,0,0,673,0,0,0,0,0,0,673,1076.8,0.25,2.5,1480.6,3212.902,1042.0673326414,29612,0.31,nil,0.31,0.6727,1,2.17,0.6,15,5,15,4.8,AoE,0,0,Update 30.5,7/6/2021,Primary,Launcher,Sniper,7,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Zarr/KuvaZarr,Zarr,0,7,0.7
Kuva Zarr,Semi-Auto,Cannon Mode Cluster Bomb Contact,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,72,0.25,2.5,99,214.83,69.677607680332,1980,0.31,nil,0.93,2.0181,3,2.17,0.6,15,5,15,4.8,Projectile,0,0,Update 30.5,7/6/2021,Primary,Launcher,Sniper,0,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Zarr/KuvaZarr,Zarr,0,inf,1
Kuva Zarr,Semi-Auto,Cannon Mode Cluster Bomb Explosion,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50,240,0.25,2.5,330,716.1,232.25869226777,6600,0.31,nil,0.93,2.0181,3,2.17,0.6,15,5,15,4.8,AoE,0,0,Update 30.5,7/6/2021,Primary,Launcher,Sniper,3,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Zarr/KuvaZarr,Zarr,0,3,0.3
Kuva Zarr,Semi-Auto,Barrage Mode,15,25,10,0,0,0,0,0,0,0,0,0,0,0,50,800,0.37,2.5,1244,2699.48,875.54488842761,24880,0.097,nil,0.97,2.1049,10,2.17,0.6,15,5,15,4.8,Projectile,1.6,4.3,Update 30.5,7/6/2021,Primary,Launcher,Sniper,0,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Zarr/KuvaZarr,Zarr,20,40,0.98
Kohm,Auto-Spool,Single Pellet,6,6,18,0,0,0,0,0,0,0,0,0,0,0,30,30,0.11,2.3,34.29,25.16886,25.018950533132,41319.45,0.75,nil,0.75,0.5505,1,0.734,1.3,5,245,960,2,Hit-Scan,1.5,8,Update 15.6,12/11/2014,Primary,Shotgun,Shotgun,300,/Lotus/Weapons/Grineer/LongGuns/GrnSpark/GrnSparkRifle,Kohm,15,25,0.7333
Kohm,Auto-Spool,Fully Spooled,6,6,18,0,0,0,0,0,0,0,0,0,0,0,30,360,0.11,2.3,411.48,1510.1316,1347.937190518,123452.39755102,0.0625,nil,0.75,2.7525,12,3.67,1.3,5,245,960,2,Hit-Scan,1.5,8,Update 15.6,12/11/2014,Primary,Shotgun,Shotgun,300,/Lotus/Weapons/Grineer/LongGuns/GrnSpark/GrnSparkRifle,Kohm,15,25,0.7333
Kuva Tonkor,Semi-Auto,Grenade Impact,0,59,0,0,0,0,0,0,0,0,0,0,0,0,59,94.4,0.3,2.5,136.88,91.25333333,75.396976542137,8349.68,0.17,nil,1.17,0.78,1,3.17,0.95,13,1,60,1.5,Projectile,0,100,Update 26.0,10/31/2019,Primary,Launcher,Sniper,0,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Tonkor/KuvaTonkor,Tonkor,0,inf,1
Kuva Tonkor,Semi-Auto,Grenade Explosion,0,168,204,0,0,0,0,302,0,0,0,0,0,0,674,1078.4,0.3,2.5,1563.68,1042.453333,861.31461337967,95384.48,0.17,nil,0.17,0.113333333,1,3.17,0.95,13,1,60,1.5,AoE,0,100,Update 26.0,10/31/2019,Primary,Launcher,Sniper,7,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Tonkor/KuvaTonkor,Tonkor,0,7,0.7
Argonak,Auto / Semi,Full Auto Mode,24.51,6.27,26.22,0,0,0,0,0,0,0,0,0,0,0,57,57,0.09,1.5,59.565,357.39,267.73118466899,30735.54,0.27,nil,0.27,1.62,1,6,1.25,7,43,473,2.4,Hit-Scan,0,28.6,Update 22.0,10/12/2017,Primary,Rifle,Rifle,300,/Lotus/Weapons/Grineer/LongGuns/LaserAimRifle/LaserAimRifle,Argonak,0,inf,1
Argonak,Semi-Auto,Semi-Auto Mode,24.51,6.27,26.22,0,0,0,0,0,0,0,0,0,0,0,57,57,0.27,2.3,77.007,333.44031,268.540854997,39735.612,0.19,nil,0.19,0.8227,1,4.33,1.25,7,43,473,2.4,Hit-Scan,0,28.6,Update 22.0,10/12/2017,Primary,Rifle,Rifle,300,/Lotus/Weapons/Grineer/LongGuns/LaserAimRifle/LaserAimRifle,Argonak,0,inf,1
Rakta Cernos,Semi-Auto,Uncharged Shot,211.5,11.75,11.75,0,0,0,0,0,0,0,0,0,0,0,235,235,0.35,2,317.25,528.75,198.28125,23159.25,0.15,nil,0.15,0.25,1,1,1.25,12,1,72,0.6,Projectile,0,16.7,Update 17.3,9/2/2015,Primary,Bow,Sniper,0,/Lotus/Weapons/Syndicates/RedVeil/Bows/RVCernos,Cernos,0,inf,1
Rakta Cernos,Charge,Charged Shot,423,23.5,23.5,0,0,0,0,0,0,0,0,0,0,0,470,470,0.35,2,634.5,1057.5,746.47058823529,46318.5,0.15,nil,0.15,0.176470588,1,1,1.25,12,1,72,0.6,Projectile,1,16.7,Update 17.3,9/2/2015,Primary,Bow,Sniper,0,/Lotus/Weapons/Syndicates/RedVeil/Bows/RVCernos,Cernos,0,inf,1
Kuva Drakgoon,Charge,Uncharged Shot,4.6,4.6,13.8,0,0,0,0,0,0,0,0,0,0,0,23,368,0.19,2.1,444.912,1481.55696,922.82709852775,58283.472,0.09,nil,0.9,2.997,10,3.33,1.1,13,11,120,2,Projectile,0,1.4,Update 26.0,10/31/2019,Primary,Shotgun,Shotgun,0,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Drakgoon/KuvaDrakgoon,Drakgoon,0,inf,1
Kuva Drakgoon,Charge,Charged Shot,4.6,4.6,36.8,0,0,0,0,0,0,0,0,0,0,0,46,736,0.21,2.5,967.84,3222.9072,2008.7245283019,126787.04,0.09,nil,0.9,1.499249625,10,3.33,1.1,13,11,120,2,Projectile,1.5,1.4,Update 26.0,10/31/2019,Primary,Shotgun,Shotgun,0,/Lotus/Weapons/Grineer/KuvaLich/LongGuns/Drakgoon/KuvaDrakgoon,Drakgoon,0,inf,1
Astilla Prime,Auto,Slug Impact,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0.21,1.9,118.9,514.837,378.32480097979,17121.6,0.37,nil,1.37,5.9321,1,4.33,1.05,14,24,120,2,Projectile,0,25,Update 30.3,5/25/2021,Primary,Shotgun,Shotgun,0,/Lotus/Weapons/Tenno/LongGuns/PrimeAstilla/AstillaPrimeWeapon,Astilla,30,60,0.5
Astilla Prime,Auto,Glass Explosion,0,49,91,0,0,0,0,0,0,0,0,0,0,0,140,140,0.21,1.9,166.46,720.7718,529.65472137171,23970.24,0.37,nil,0.37,1.6021,1,4.33,1.05,14,24,120,2,AoE,0,25,Update 30.3,5/25/2021,Primary,Shotgun,Shotgun,2.4,/Lotus/Weapons/Tenno/LongGuns/PrimeAstilla/AstillaPrimeWeapon,Astilla,0,2.4,0.3
Gorgon,Auto-Spool,Fully Spooled,18.75,3.75,2.5,0,0,0,0,0,0,0,0,0,0,0,25,25,0.17,1.5,27.125,339.0625,214.14473684211,17088.75,0.09,nil,0.09,1.125,1,12.5,1.4,3,90,540,4.2,Hit-Scan,0,12.5,Vanilla,10/25/2012,Primary,Rifle,Rifle,300,/Lotus/Weapons/Tenno/Rifle/HeavyRifle,Gorgon,0,inf,1
Baza,Auto,Normal Attack,5.76,6.72,3.52,0,0,0,0,0,0,0,0,0,0,0,16,16,0.26,3,24.32,405.4144,256.03233445957,20428.8,0.1,nil,0.1,1.667,1,16.67,1.05,7,40,800,1.4,Hit-Scan,0,80,Update 22.4,11/23/2017,Primary,Rifle,Rifle,300,/Lotus/Weapons/Tenno/LongGuns/TnSMG/TnSMGWeapon,Baza,22,34,0.5
Cernos Prime,Semi-Auto,Uncharged Horizontal/Vertical Shot,82.8,4.6,4.6,0,0,0,0,0,0,0,0,0,0,0,92,276,0.35,2,372.6,573.2307692,225.81818181818,27199.8,0.3,nil,0.9,1.384615385,3,1,1.25,12,1,72,0.65,Projectile,0,16.7,Hotfix 19.0.7,11/22/2016,Primary,Bow,Sniper,0,/Lotus/Weapons/Tenno/Bows/PrimeCernos/PrimeCernos,Cernos,0,inf,1
Cernos Prime,Charge,Charged Horizontal/Vertical Shot,165.6,9.2,9.2,0,0,0,0,0,0,0,0,0,0,0,184,552,0.35,2,745.2,1146.461538,648,54399.6,0.3,nil,0.9,0.782608696,3,1,1.25,12,1,72,0.65,Projectile,1,16.7,Hotfix 19.0.7,11/22/2016,Primary,Bow,Sniper,0,/Lotus/Weapons/Tenno/Bows/PrimeCernos/PrimeCernos,Cernos,0,inf,1
Arca Plasmor,Semi-Auto,Normal Attack,0,0,0,0,0,0,0,0,0,0,0,600,0,0,600,600,0.22,1.6,679.2,747.12,571.19266055046,39393.6,0.28,nil,1.28,1.408,1,1.1,0.9,10,10,48,2.8,Projectile,0,9.1,Update 21.7,9/9/2017,Primary,Shotgun,Shotgun,30,/Lotus/Weapons/Corpus/LongGuns/CrpShotgun/CrpShotgun,Arca Plasmor,10,20,0.6667
Hind,Burst / Semi,Burst Mode,7.5,7.5,15,0,0,0,0,0,0,0,0,0,0,0,30,30,0.07,1.5,155.25,64.6875,60.790662650602,93926.25,0.15,nil,0.15,0.9375,1,6.25,1.42,0,65,540,2,Hit-Scan,0,33.33,Update 9.6,8/16/2013,Primary,Rifle,Rifle,300,/Lotus/Weapons/Grineer/LongGuns/BurstRifle/GrnBurstRifle,Hind,0,inf,1
Hind,Semi-Auto,Semi-Auto Mode,12,12,36,0,0,0,0,0,0,0,0,0,0,0,60,60,0.15,2,69,172.5,160.17857142857,41745,0.1,nil,0.1,0.25,1,2.5,1.42,0,65,540,2,nil,0,28.6,Update 9.6,8/16/2013,Primary,Rifle,Rifle,0,/Lotus/Weapons/Grineer/LongGuns/BurstRifle/GrnBurstRifle,Hind,0,inf,1
Corinth,Semi-Auto,Buckshot,25.2,37.8,27,0,0,0,0,0,0,0,0,0,0,0,90,540,0.3,2.8,831.6,972.972,632.53933168639,113929.2,0.06,nil,0.36,0.4212,6,1.17,1.15,8,5,132,2.3,Hit-Scan,0,9.1,Update 22.8,12/21/2017,Primary,Shotgun,Shotgun,300,/Lotus/Weapons/Tenno/LongGuns/TnHeavyShotgun/TnHeavyShotgunGun,Corinth,18,36,0.6667
Corinth,Semi-Auto,Air Burst Projectile,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0.04,1.6,102.4,119.808,77.888441034976,14028.8,0.28,nil,1.28,1.4976,1,1.17,1.15,8,5,132,2.3,Projectile,0,9.1,Update 22.8,12/21/2017,Primary,Shotgun,Shotgun,0,/Lotus/Weapons/Tenno/LongGuns/TnHeavyShotgun/TnHeavyShotgunGun,Corinth,0,inf,1
Corinth,Semi-Auto,Air Burst Explosion,0,0,0,0,0,0,0,404,0,0,0,0,0,0,404,404,0.04,1.6,413.696,484.02432,314.6693017813,56676.352,0.28,nil,1.28,1.4976,1,1.17,1.15,8,5,132,2.3,AoE,0,9.1,Update 22.8,12/21/2017,Primary,Shotgun,Shotgun,9.4,/Lotus/Weapons/Tenno/LongGuns/TnHeavyShotgun/TnHeavyShotgunGun,Corinth,0,9.4,0.9
Boar Prime,Auto,Normal Attack,26,6,8,0,0,0,0,0,0,0,0,0,0,0,40,320,0.15,2,368,1718.56,1046.5463956763,51520,0.1125,nil,0.9,4.203,8,4.67,1.34,11,20,120,2.75,Hit-Scan,0,5,Update 10.0,9/13/2013,Primary,Shotgun,Shotgun,300,/Lotus/Weapons/Tenno/Shotgun/PrimeBoar,Boar,18,25,0.7
Carmine Penta,Active,Grenade Impact,75,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,0.1,2,82.5,222.75,132.98507462687,4125,0.1,nil,0.1,0.27,1,2.7,1.25,6,10,40,2.5,Projectile,0,100,Update 29.10,3/19/2021,Primary,Launcher,Sniper,0,/Lotus/Weapons/Corpus/LongGuns/GrenadeLauncher/CarminePenta,Penta,0,inf,1
Carmine Penta,Active,Grenade Detonation,0,0,0,0,0,0,0,350,0,0,0,0,0,0,350,350,0.1,2,385,1039.5,620.59701492537,19250,0.1,nil,0.1,0.27,1,2.7,1.25,6,10,40,2.5,AoE,0,100,Update 29.10,3/19/2021,Primary,Launcher,Sniper,4,/Lotus/Weapons/Corpus/LongGuns/GrenadeLauncher/CarminePenta,Penta,0,4,0.5
Dex Sybaris,Burst,Normal Attack,22.5,18.75,33.75,0,0,0,0,0,0,0,0,0,0,0,75,75,0.35,2,202.5,422.2125,513.58695652174,112185,0.1,nil,0.1,0.417,1,4.17,1.25,7,14,540,1.5,Hit-Scan,0,28.6,Hotfix 18.6.2,3/22/2016,Primary,Rifle,Rifle,300,/Lotus/Weapons/Tenno/LongGuns/DexTheThird/DexTheThird,Sybaris,0,inf,1
Convectrix,Held,Normal Attack,1.2,1.2,9.6,0,0,0,0,0,0,0,0,0,0,0,12,24,0.16,2.4,29.376,352.512,300.92487804878,45239.04,0.45,nil,0.9,10.8,2,12,1.46,7,70,700,2,Discharge,0.6,50,Update 17.5,10/1/2015,Primary,Shotgun,Shotgun,30,/Lotus/Weapons/Corpus/LongGuns/CrpSplitLaser/CrpSplitLaser,Convectrix,0,inf,1
Convectrix,Held,Alt-Fire,0.9,0.9,7.2,0,0,0,0,0,0,0,0,0,0,0,9,18,0.16,2.4,22.032,352.512,286.92837209302,33929.28,0.45,nil,0.9,14.4,2,16,1.46,7,70,700,2,Discharge,0.6,50,Update 17.5,10/1/2015,Primary,Shotgun,Shotgun,30,/Lotus/Weapons/Corpus/LongGuns/CrpSplitLaser/CrpSplitLaser,Convectrix,0,inf,1
Quanta,Held,Beam,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,20,0.16,2.2,23.84,286.08,238.4,28608,0.24,nil,0.48,5.76,2,12,1.4,4,60,540,2,Discharge,0,100,Update 14.1,7/30/2014,Primary,Rifle,Rifle,50,/Lotus/Weapons/Corpus/LongGuns/CrpShockRifle/CrpShockRifle,Quanta,0,inf,1
Quanta,Held,Cube (shot by player),0,0,0,0,0,0,0,600,0,0,0,0,0,0,600,600,0.05,1.5,615,2460,2170.5882352941,369000,0.26,nil,0.26,1.04,1,4,1.4,4,60,540,2,nil,0,100,Update 14.1,7/30/2014,Primary,Rifle,Rifle,6,/Lotus/Weapons/Corpus/LongGuns/CrpShockRifle/CrpShockRifle,Quanta,0,inf,1
Quanta,Held,Cube (direct hit),0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,100,0.05,1.5,102.5,410,175.71428571429,6150,0.26,nil,0.26,1.04,1,4,1.4,4,60,540,2,Projectile,0,100,Update 14.1,7/30/2014,Primary,Rifle,Rifle,15,/Lotus/Weapons/Corpus/LongGuns/CrpShockRifle/CrpShockRifle,Quanta,0,inf,1
Quanta,Held,Cube Explosion,0,0,0,0,0,0,0,150,0,0,0,0,0,0,150,150,0.05,1.5,153.75,615,542.64705882353,92250,0.26,nil,0.26,1.04,1,4,1.4,4,60,540,2,AoE,0,100,Update 14.1,7/30/2014,Primary,Rifle,Rifle,0.5,/Lotus/Weapons/Corpus/LongGuns/CrpShockRifle/CrpShockRifle,Quanta,0,inf,1
Tiberon Prime,Burst / Semi / Auto,Auto,13.8,18.4,13.8,0,0,0,0,0,0,0,0,0,0,0,46,46,0.16,2.8,59.248,493.53584,353.36694988067,34482.336,0.32,nil,0.32,2.6656,1,8.33,1,14,42,540,2,Hit-Scan,0,33.33,Hotfix 22.16.4,3/20/2018,Primary,Rifle,Rifle,300,/Lotus/Weapons/Tenno/LongGuns/PrimeTiberon/PrimeTiberonRifle,Tiberon,0,inf,1
Tiberon Prime,Burst / Semi / Auto,Semi-Auto,13.8,18.4,13.8,0,0,0,0,0,0,0,0,0,0,0,46,46,0.3,3.4,79.12,474.72,369.22666666667,46047.84,0.18,nil,0.18,1.08,1,6,1,14,42,540,2,Hit-Scan,0,33.33,Hotfix 22.16.4,3/20/2018,Primary,Rifle,Rifle,300,/Lotus/Weapons/Tenno/LongGuns/PrimeTiberon/PrimeTiberonRifle,Tiberon,0,inf,1
Tiberon Prime,Burst / Semi / Auto,Burst,13.8,18.4,13.8,0,0,0,0,0,0,0,0,0,0,0,46,46,0.28,3,215.28,448.5,345.63302752294,125292.96,0.2,nil,0.2,1.476,1,7.38,1,14,42,540,2,Hit-Scan,0,33.33,Hotfix 22.16.4,3/20/2018,Primary,Rifle,Rifle,300,/Lotus/Weapons/Tenno/LongGuns/PrimeTiberon/PrimeTiberonRifle,Tiberon,0,inf,1
Paracyst,Burst,Normal Attack,0,0,0,0,0,0,33,0,0,0,0,0,0,0,33,33,0.1,2,108.9,363,272.25,65340,0.3,nil,0.3,3.333,1,11.11,1.315,7,60,540,2,Projectile,0,50,Update 15.5,11/27/2014,Primary,Rifle,Rifle,0,/Lotus/Weapons/Infested/LongGuns/QuantaFullyInfested/InfQuantaRifle,Paracyst,0,inf,1
Paracyst,Burst,Infested Harpoon,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,15,0,1,15,60,52.941176470588,9000,0.3,nil,0.3,0.666666667,1,5,1.315,7,60,540,2,Projectile,0,50,Update 15.5,11/27/2014,Primary,Rifle,Rifle,50,/Lotus/Weapons/Infested/LongGuns/QuantaFullyInfested/InfQuantaRifle,Paracyst,0,inf,1
Paracyst,Burst,Infested Harpoon Contact,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,15,0,1,15,15,14.516129032258,9000,0.3,nil,0.3,0.3,1,1,1.315,7,60,540,2,nil,0,0,Update 15.5,11/27/2014,Primary,Rifle,Rifle,0,/Lotus/Weapons/Infested/LongGuns/QuantaFullyInfested/InfQuantaRifle,Paracyst,0,inf,1
Prisma Grakata,Auto,Normal Attack,6,5,4,0,0,0,0,0,0,0,0,0,0,0,15,15,0.25,2.5,20.625,446.94375,328.35343455369,23100,0.21,nil,0.21,4.5507,1,21.67,1.3,11,120,1000,2,Hit-Scan,0,28.6,Hotfix 16.8.3,6/12/2015,Primary,Rifle,Rifle,300,/Lotus/Weapons/VoidTrader/PrismaGrakata,Grakata,0,inf,1
